ROW,HW,STUDENTID,TIMESTAMP,SUBMISSION,SCORE
23029,6,1034003,0,1,0
23030,11,1034003,0,1,0
23031,13,1034003,0,1,0
23032,15,1034003,0,1,0
23033,17,1034003,0,1,0
23034,5,1034004,1358979417,1,104
23035,6,1034004,1359747804,1,101
23036,11,1034004,1360613323,1,91.67
23037,13,1034004,1361824342,1,89.5
23038,15,1034004,1362440979,1,100
23039,17,1034004,1363112361,1,100
23040,5,1034005,1358972001,1,100
23041,6,1034005,0,1,0
23042,11,1034005,0,1,0
23043,13,1034005,0,1,0
23044,15,1034005,0,1,0
23045,17,1034005,0,1,0
23046,5,1034006,1362476864,1,85
23047,6,1034006,0,1,0
23048,11,1034006,0,1,0
23049,13,1034006,0,1,0
23050,15,1034006,0,1,0
23051,17,1034006,0,1,0
23052,5,1034007,1358630092,1,104
23053,6,1034007,1359396786,1,104
23054,11,1034007,1360237485,1,100
23055,13,1034007,1361630270,1,105
23056,15,1034007,1362312628,1,100
23057,17,1034007,1362840780,1,100
23058,5,1034008,1358913648,1,100
23059,6,1034008,1359611881,1,100
23060,11,1034008,1360539635,1,98
23061,13,1034008,1361734225,1,100
23062,15,1034008,1362348576,1,100
23063,17,1034008,1362875445,1,100
23064,5,1034009,1359058737,1,104
23065,6,1034009,0,1,0
23066,11,1034009,0,1,0
23067,13,1034009,0,1,0
23068,15,1034009,0,1,0
23069,17,1034009,0,1,0
23070,5,1034010,1359065169,1,100
23071,6,1034010,1359481804,1,100
23072,11,1034010,1360598820,1,98
23073,13,1034010,1361835499,1,17
23074,15,1034010,0,1,0
23075,17,1034010,0,1,0
23076,5,1034011,1358953211,1,76.67
23077,6,1034011,1359642061,1,84
23078,11,1034011,1360416368,1,59
23079,13,1034011,1361800480,1,57
23080,15,1034011,1362565233,1,100
23081,17,1034011,1363082089,1,94.7
23082,5,1034012,1358573008,1,92
23083,6,1034012,1358970949,1,0
23084,11,1034012,0,1,0
23085,13,1034012,0,1,0
23086,15,1034012,0,1,0
23087,17,1034012,0,1,0
23088,5,1034013,1359240404,1,100
23089,6,1034013,0,1,0
23090,11,1034013,0,1,0
23091,13,1034013,0,1,0
23092,15,1034013,0,1,0
23093,17,1034013,0,1,0
23094,5,1034014,1358903629,1,104
23095,6,1034014,1359293068,1,102
23096,11,1034014,0,1,0
23097,13,1034014,0,1,0
23098,15,1034014,0,1,0
23099,17,1034014,0,1,0
23100,5,1034015,1358212399,1,63.43
23101,6,1034015,0,1,0
23102,11,1034015,0,1,0
23103,13,1034015,0,1,0
23104,15,1034015,0,1,0
23105,17,1034015,0,1,0
23106,5,1034016,1358715060,1,100
23107,6,1034016,1359825840,1,18
23108,11,1034016,1359825825,1,0
23109,13,1034016,0,1,0
23110,15,1034016,0,1,0
23111,17,1034016,0,1,0
23112,5,1034017,1358689221,1,104
23113,6,1034017,1359475078,1,104
23114,11,1034017,1360023608,1,107
23115,13,1034017,1361202315,1,105
23116,15,1034017,1361701784,1,105
23117,17,1034017,1362673468,1,100
23118,5,1034018,1358820896,1,100
23119,6,1034018,1359692968,1,100
23120,11,1034018,1360561891,1,100
23121,13,1034018,1361773465,1,85
23122,15,1034018,1362413172,1,96
23123,17,1034018,1362395655,1,100
23124,5,1034019,1359057283,1,100
23125,6,1034019,1359477332,1,100
23126,11,1034019,1360430750,1,100
23127,13,1034019,0,1,0
23128,15,1034019,0,1,0
23129,17,1034019,0,1,0
23130,5,1034020,1359065608,1,104
23131,6,1034020,1359495374,1,100
23132,11,1034020,1359923068,1,100
23133,13,1034020,1361408431,1,103
23134,15,1034020,1362353541,1,100
23135,17,1034020,1363115578,1,100
23136,5,1034021,1359078289,1,39.65
23137,6,1034021,0,1,0
23138,11,1034021,0,1,0
23139,13,1034021,0,1,0
23140,15,1034021,0,1,0
23141,17,1034021,0,1,0
23142,5,1034022,1359760340,1,0
23143,6,1034022,1359760320,1,100
23144,11,1034022,1360615336,1,106
23145,13,1034022,0,1,0
23146,15,1034022,0,1,0
23147,17,1034022,0,1,0
23148,5,1034023,1359025398,1,104
23149,6,1034023,0,1,0
23150,11,1034023,0,1,0
23151,13,1034023,0,1,0
23152,15,1034023,0,1,0
23153,17,1034023,0,1,0
23154,5,1034024,1358998553,1,100
23155,6,1034024,1359693201,1,100
23156,11,1034024,1360466752,1,100
23157,13,1034024,1361679419,1,100
23158,15,1034024,1362291886,1,100
23159,17,1034024,1362884776,1,100
23160,5,1034025,1358542342,1,102
23161,6,1034025,1359419195,1,100
23162,11,1034025,1360617319,1,82
23163,13,1034025,1361747634,1,100
23164,15,1034025,0,1,0
23165,17,1034025,0,1,0
23166,5,1034026,1359049523,1,104
23167,6,1034026,1359752717,1,103.33
23168,11,1034026,1360612908,1,100
23169,13,1034026,1361725858,1,102
23170,15,1034026,1362254402,1,100
23171,17,1034026,1363081508,1,100
23172,5,1034027,1358887813,1,102
23173,6,1034027,1359647225,1,100
23174,11,1034027,1360527933,1,100
23175,13,1034027,1361634169,1,105
23176,15,1034027,1361758953,1,104
23177,17,1034027,1362752731,1,100
23178,5,1034028,1358970611,1,104
23179,6,1034028,1359755109,1,100
23180,11,1034028,1360530540,1,100
23181,13,1034028,1361658885,1,100
23182,15,1034028,1362391271,1,59
23183,17,1034028,1363032522,1,100
23184,5,1034029,1358967346,1,104
23185,6,1034029,1359746660,1,100
23186,11,1034029,0,1,0
23187,13,1034029,0,1,0
23188,15,1034029,0,1,0
23189,17,1034029,0,1,0
23190,5,1034030,0,1,0
23191,6,1034030,0,1,0
23192,11,1034030,0,1,0
23193,13,1034030,1361808210,1,94.5
23194,15,1034030,1361807645,1,83
23195,17,1034030,1362864556,1,100
23196,5,1034031,1359217884,1,0
23197,6,1034031,0,1,0
23198,11,1034031,0,1,0
23199,13,1034031,0,1,0
23200,15,1034031,0,1,0
23201,17,1034031,0,1,0
23202,5,1034032,1359041463,1,104
23203,6,1034032,1359748604,1,104
23204,11,1034032,1360625056,1,100
23205,13,1034032,1361835851,1,105
23206,15,1034032,1362440881,1,100
23207,17,1034032,1362611345,1,100
23208,5,1034033,1359108531,1,104
23209,6,1034033,1359880094,1,100
23210,11,1034033,0,1,0
23211,13,1034033,0,1,0
23212,15,1034033,0,1,0
23213,17,1034033,0,1,0
23214,5,1034034,1358796081,1,102.66
23215,6,1034034,1359741639,1,100
23216,11,1034034,1360568146,1,100
23217,13,1034034,1361607498,1,92.5
23218,15,1034034,1362247853,1,100
23219,17,1034034,1362247803,1,100
23220,5,1034035,1358344759,1,104
23221,6,1034035,0,1,0
23222,11,1034035,0,1,0
23223,13,1034035,0,1,0
23224,15,1034035,0,1,0
23225,17,1034035,0,1,0
23226,5,1034036,1358959127,1,104
23227,6,1034036,1358978231,1,100
23228,11,1034036,0,1,0
23229,13,1034036,0,1,0
23230,15,1034036,0,1,0
23231,17,1034036,0,1,0
23232,5,1034037,1359070253,1,102
23233,6,1034037,0,1,0
23234,11,1034037,1360623393,1,55
23235,13,1034037,0,1,0
23236,15,1034037,0,1,0
23237,17,1034037,0,1,0
23238,5,1034038,1359146661,1,104
23239,6,1034038,1359763252,1,104
23240,11,1034038,0,1,0
23241,13,1034038,0,1,0
23242,15,1034038,0,1,0
23243,17,1034038,0,1,0
23244,5,1034039,1359097677,1,93
23245,6,1034039,1359762770,1,100
23246,11,1034039,1360596551,1,99
23247,13,1034039,1361804471,1,100
23248,15,1034039,1362310079,1,97.5
23249,17,1034039,1362932639,1,100
23250,5,1034040,1359061294,1,88.4
23251,6,1034040,0,1,0
23252,11,1034040,0,1,0
23253,13,1034040,0,1,0
23254,15,1034040,0,1,0
23255,17,1034040,0,1,0
23256,5,1034041,1359228373,1,5
23257,6,1034041,1359906707,1,9
23258,11,1034041,1360610778,1,21
23259,13,1034041,1361824616,1,42
23260,15,1034041,1361824208,1,0
23261,17,1034041,1363117878,1,22.52
23262,5,1034042,1358801225,1,104
23263,6,1034042,1359573338,1,104
23264,11,1034042,1360420813,1,107
23265,13,1034042,1361741522,1,105
23266,15,1034042,1362271347,1,105
23267,17,1034042,1362328458,1,100
23268,5,1034043,1359062350,1,104
23269,6,1034043,0,1,0
23270,11,1034043,0,1,0
23271,13,1034043,0,1,0
23272,15,1034043,0,1,0
23273,17,1034043,0,1,0
23274,5,1034044,1359205484,1,100
23275,6,1034044,1359571324,1,100
23276,11,1034044,1360610813,1,67
23277,13,1034044,0,1,0
23278,15,1034044,0,1,0
23279,17,1034044,0,1,0
23280,5,1034045,1359201102,1,0
23281,6,1034045,0,1,0
23282,11,1034045,0,1,0
23283,13,1034045,0,1,0
23284,15,1034045,0,1,0
23285,17,1034045,0,1,0
23286,5,1034046,1359238691,1,87
23287,6,1034046,1359748144,1,100
23288,11,1034046,0,1,0
23289,13,1034046,0,1,0
23290,15,1034046,0,1,0
23291,17,1034046,0,1,0
23292,5,1034047,1358536437,1,98.29
23293,6,1034047,1359512143,1,100
23294,11,1034047,1360346706,1,80
23295,13,1034047,1361732189,1,82
23296,15,1034047,0,1,0
23297,17,1034047,0,1,0
23298,5,1034048,1359045907,1,104
23299,6,1034048,0,1,0
23300,11,1034048,0,1,0
23301,13,1034048,0,1,0
23302,15,1034048,0,1,0
23303,17,1034048,0,1,0
23304,5,1034049,1358788204,1,100
23305,6,1034049,0,1,0
23306,11,1034049,0,1,0
23307,13,1034049,0,1,0
23308,15,1034049,0,1,0
23309,17,1034049,0,1,0
23310,5,1034050,1358362308,1,104
23311,6,1034050,1359556740,1,102
23312,11,1034050,1360367232,1,106
23313,13,1034050,1361563291,1,105
23314,15,1034050,1362386952,1,100
23315,17,1034050,1363075342,1,100
23316,5,1034051,1359243907,1,90
23317,6,1034051,1359244503,1,102
23318,11,1034051,1360190062,1,100
23319,13,1034051,1361655669,1,105
23320,15,1034051,1361656590,1,88
23321,17,1034051,1363814894,1,100
23322,5,1034052,1358787113,1,104
23323,6,1034052,1359744552,1,100
23324,11,1034052,1360605826,1,100
23325,13,1034052,1361799732,1,88
23326,15,1034052,0,1,0
23327,17,1034052,0,1,0
23328,5,1034053,1358765498,1,92.86
23329,6,1034053,1359445602,1,42
23330,11,1034053,1360097512,1,21
23331,13,1034053,0,1,0
23332,15,1034053,0,1,0
23333,17,1034053,0,1,0
23334,5,1034054,1359057770,1,104
23335,6,1034054,1359757400,1,90
23336,11,1034054,1360618516,1,41
23337,13,1034054,0,1,0
23338,15,1034054,0,1,0
23339,17,1034054,0,1,0
23340,5,1034055,1359056427,1,104
23341,6,1034055,0,1,0
23342,11,1034055,0,1,0
23343,13,1034055,0,1,0
23344,15,1034055,0,1,0
23345,17,1034055,0,1,0
23346,5,1034056,1359071849,1,100
23347,6,1034056,1359756992,1,104
23348,11,1034056,1360620754,1,105
23349,13,1034056,0,1,0
23350,15,1034056,0,1,0
23351,17,1034056,0,1,0
23352,5,1034057,1358904096,1,104
23353,6,1034057,1359675077,1,95
23354,11,1034057,1359675003,1,0
23355,13,1034057,0,1,0
23356,15,1034057,0,1,0
23357,17,1034057,0,1,0
23358,5,1034058,1358924431,1,95
23359,6,1034058,1359515320,1,94
23360,11,1034058,1360316322,1,73
23361,13,1034058,0,1,0
23362,15,1034058,0,1,0
23363,17,1034058,0,1,0
23364,5,1034059,1358372194,1,104
23365,6,1034059,1360936026,1,100
23366,11,1034059,1360959872,1,100
23367,13,1034059,1361916772,1,105
23368,15,1034059,0,1,0
23369,17,1034059,0,1,0
23370,5,1034060,1359068404,1,104
23371,6,1034060,1359761817,1,100
23372,11,1034060,1360442393,1,100
23373,13,1034060,1361729314,1,99
23374,15,1034060,1362336725,1,100
23375,17,1034060,1362942926,1,100
23376,5,1034061,1358896879,1,103.88
23377,6,1034061,1359692056,1,104
23378,11,1034061,1360608742,1,98
23379,13,1034061,0,1,0
23380,15,1034061,0,1,0
23381,17,1034061,0,1,0
23382,5,1034062,1359035885,1,100
23383,6,1034062,1359423036,1,100
23384,11,1034062,1360800186,1,93
23385,13,1034062,0,1,0
23386,15,1034062,0,1,0
23387,17,1034062,0,1,0
23388,5,1034063,1359065507,1,99.29
23389,6,1034063,0,1,0
23390,11,1034063,0,1,0
23391,13,1034063,0,1,0
23392,15,1034063,0,1,0
23393,17,1034063,0,1,0
23394,5,1034064,1358742720,1,104
23395,6,1034064,1359725862,1,100
23396,11,1034064,1360544706,1,100
23397,13,1034064,1361753148,1,105
23398,15,1034064,1362338053,1,100
23399,17,1034064,1362852636,1,100
23400,5,1034065,1358708323,1,104
23401,6,1034065,1359751577,1,100
23402,11,1034065,1360438058,1,55
23403,13,1034065,1361843855,1,94
23404,15,1034065,1362439375,1,71
23405,17,1034065,1362933254,1,98.68
23406,5,1034066,1359067961,1,87
23407,6,1034066,1359803186,1,91
23408,11,1034066,0,1,0
23409,13,1034066,0,1,0
23410,15,1034066,0,1,0
23411,17,1034066,0,1,0
23412,5,1034067,1359035233,1,102
23413,6,1034067,1359810033,1,74
23414,11,1034067,1360598837,1,64.44
23415,13,1034067,0,1,0
23416,15,1034067,0,1,0
23417,17,1034067,0,1,0
23418,5,1034068,1358979925,1,95.32
23419,6,1034068,1359706084,1,70
23420,11,1034068,1360614214,1,48.89
23421,13,1034068,1361729236,1,98.5
23422,15,1034068,1362349935,1,88
23423,17,1034068,1363035062,1,100
23424,5,1034069,1358707833,1,104
23425,6,1034069,1359301888,1,101.33
23426,11,1034069,1359988923,1,100
23427,13,1034069,1361308420,1,105
23428,15,1034069,1361843444,1,100
23429,17,1034069,1362851941,1,100
23430,5,1034070,1359001464,1,28.76
23431,6,1034070,0,1,0
23432,11,1034070,0,1,0
23433,13,1034070,0,1,0
23434,15,1034070,0,1,0
23435,17,1034070,0,1,0
23436,5,1034071,1359105310,1,104
23437,6,1034071,1359646562,1,100
23438,11,1034071,1360158986,1,100
23439,13,1034071,1361286490,1,105
23440,15,1034071,1361974374,1,91
23441,17,1034071,1362496437,1,100
23442,5,1034072,1359065461,1,104
23443,6,1034072,1359699103,1,104
23444,11,1034072,1360614696,1,100
23445,13,1034072,1361829661,1,100
23446,15,1034072,1361829610,1,100
23447,17,1034072,1363012688,1,100
23448,5,1034073,1359071658,1,104
23449,6,1034073,1359760733,1,94
23450,11,1034073,1360623964,1,100
23451,13,1034073,1361765908,1,103.5
23452,15,1034073,1362436508,1,100
23453,17,1034073,1363116057,1,100
23454,5,1034074,1359060994,1,35
23455,6,1034074,0,1,0
23456,11,1034074,0,1,0
23457,13,1034074,0,1,0
23458,15,1034074,0,1,0
23459,17,1034074,0,1,0
23460,5,1034075,1359047828,1,104
23461,6,1034075,0,1,0
23462,11,1034075,0,1,0
23463,13,1034075,0,1,0
23464,15,1034075,0,1,0
23465,17,1034075,0,1,0
23466,5,1034076,1358253397,1,104
23467,6,1034076,1359157582,1,104
23468,11,1034076,1359913621,1,107
23469,13,1034076,1361109541,1,105
23470,15,1034076,1362000069,1,105
23471,17,1034076,1362749766,1,100
23472,5,1034077,1359207263,1,104
23473,6,1034077,1359746637,1,102
23474,11,1034077,1360622164,1,100
23475,13,1034077,1361891191,1,100
23476,15,1034077,0,1,0
23477,17,1034077,0,1,0
23478,5,1034078,1358696504,1,100
23479,6,1034078,1359655079,1,87
23480,11,1034078,1360696378,1,44
23481,13,1034078,1361621813,1,100
23482,15,1034078,1361621776,1,93.5
23483,17,1034078,1362349268,1,100
23484,5,1034079,1359018518,1,104
23485,6,1034079,1359712309,1,104
23486,11,1034079,1360520358,1,107
23487,13,1034079,1361622854,1,105
23488,15,1034079,1362225009,1,105
23489,17,1034079,1362856300,1,100
23490,5,1034080,1358623578,1,104
23491,6,1034080,1359596892,1,104
23492,11,1034080,1360431403,1,107
23493,13,1034080,1361338378,1,105
23494,15,1034080,1362115384,1,104.5
23495,17,1034080,1363055924,1,94.7
23496,5,1034081,0,1,0
23497,6,1034081,1359757900,1,100
23498,11,1034081,1360672950,1,54
23499,13,1034081,0,1,0
23500,15,1034081,0,1,0
23501,17,1034081,0,1,0
23502,5,1034082,1358779391,1,100
23503,6,1034082,1359751134,1,78
23504,11,1034082,0,1,0
23505,13,1034082,0,1,0
23506,15,1034082,0,1,0
23507,17,1034082,0,1,0
23508,5,1034083,1358804370,1,75.57
23509,6,1034083,0,1,0
23510,11,1034083,0,1,0
23511,13,1034083,0,1,0
23512,15,1034083,0,1,0
23513,17,1034083,0,1,0
23514,5,1034084,1358965168,1,102.32
23515,6,1034084,1359636289,1,91
23516,11,1034084,1360535420,1,100
23517,13,1034084,1361725342,1,97
23518,15,1034084,1362419838,1,82
23519,17,1034084,1362603834,1,100
23520,5,1034085,1359232792,1,10
23521,6,1034085,0,1,0
23522,11,1034085,0,1,0
23523,13,1034085,0,1,0
23524,15,1034085,0,1,0
23525,17,1034085,0,1,0
23526,5,1034086,1359061639,1,104
23527,6,1034086,0,1,0
23528,11,1034086,0,1,0
23529,13,1034086,0,1,0
23530,15,1034086,0,1,0
23531,17,1034086,0,1,0
23532,5,1034087,1359515896,1,76.29
23533,6,1034087,0,1,0
23534,11,1034087,0,1,0
23535,13,1034087,0,1,0
23536,15,1034087,0,1,0
23537,17,1034087,0,1,0
23538,5,1034088,1358805722,1,100
23539,6,1034088,1359320477,1,100
23540,11,1034088,1360515853,1,100
23541,13,1034088,1361558217,1,105
23542,15,1034088,1362084788,1,100
23543,17,1034088,1362690407,1,100
23544,5,1034089,1359757645,1,77
23545,6,1034089,1359757612,1,92
23546,11,1034089,1360624747,1,0
23547,13,1034089,1361835796,1,89.5
23548,15,1034089,0,1,0
23549,17,1034089,0,1,0
23550,5,1034090,1359039343,1,104
23551,6,1034090,1359663049,1,102
23552,11,1034090,1360601301,1,100
23553,13,1034090,1361834346,1,105
23554,15,1034090,1362433814,1,100
23555,17,1034090,1362951195,1,100
23556,5,1034091,1358991879,1,23.31
23557,6,1034091,0,1,0
23558,11,1034091,0,1,0
23559,13,1034091,0,1,0
23560,15,1034091,0,1,0
23561,17,1034091,0,1,0
23562,5,1034092,1359061814,1,67
23563,6,1034092,1359933349,1,0
23564,11,1034092,1360555168,1,78
23565,13,1034092,0,1,0
23566,15,1034092,0,1,0
23567,17,1034092,1363037467,1,6.62
23568,5,1034093,1359151381,1,94.29
23569,6,1034093,1359152317,1,0
23570,11,1034093,0,1,0
23571,13,1034093,0,1,0
23572,15,1034093,0,1,0
23573,17,1034093,0,1,0
23574,5,1034094,1358907630,1,102
23575,6,1034094,1359689972,1,100
23576,11,1034094,0,1,0
23577,13,1034094,0,1,0
23578,15,1034094,0,1,0
23579,17,1034094,0,1,0
23580,5,1034095,1358526150,1,100
23581,6,1034095,1359643680,1,100
23582,11,1034095,1360167608,1,85
23583,13,1034095,1361391458,1,71
23584,15,1034095,0,1,0
23585,17,1034095,0,1,0
23586,5,1034096,1359057209,1,87
23587,6,1034096,0,1,0
23588,11,1034096,0,1,0
23589,13,1034096,0,1,0
23590,15,1034096,0,1,0
23591,17,1034096,0,1,0
23592,5,1034097,1358894108,1,25
23593,6,1034097,1359754085,1,96
23594,11,1034097,1360624163,1,83
23595,13,1034097,0,1,0
23596,15,1034097,0,1,0
23597,17,1034097,0,1,0
23598,5,1034098,1358783477,1,104
23599,6,1034098,1359722472,1,100
23600,11,1034098,1360235297,1,100
23601,13,1034098,1361615613,1,105
23602,15,1034098,1362408466,1,100
23603,17,1034098,1363033440,1,100
23604,5,1034099,1359068884,1,100
23605,6,1034099,1359753756,1,100
23606,11,1034099,1360605642,1,99
23607,13,1034099,1361829805,1,95.5
23608,15,1034099,1362436171,1,100
23609,17,1034099,1363108092,1,100
23610,5,1034100,1358944905,1,92.25
23611,6,1034100,0,1,0
23612,11,1034100,0,1,0
23613,13,1034100,0,1,0
23614,15,1034100,0,1,0
23615,17,1034100,0,1,0
23616,5,1034101,1359002744,1,0
23617,6,1034101,1359772867,1,100
23618,11,1034101,1359772777,1,100
23619,13,1034101,1361152473,1,105
23620,15,1034101,1362094116,1,96
23621,17,1034101,1362385641,1,100
23622,5,1034102,1358968437,1,100
23623,6,1034102,1359569377,1,100
23624,11,1034102,1360182520,1,100
23625,13,1034102,0,1,0
23626,15,1034102,0,1,0
23627,17,1034102,0,1,0
23628,5,1034103,1359136023,1,102
23629,6,1034103,1359151882,1,0
23630,11,1034103,0,1,0
23631,13,1034103,0,1,0
23632,15,1034103,0,1,0
23633,17,1034103,0,1,0
23634,5,1034104,1358797872,1,100
23635,6,1034104,1359463805,1,100
23636,11,1034104,1360508288,1,100
23637,13,1034104,1361646229,1,100
23638,15,1034104,1362427941,1,91
23639,17,1034104,1362936545,1,100
23640,5,1034105,1360538607,1,81.42
23641,6,1034105,0,1,0
23642,11,1034105,0,1,0
23643,13,1034105,0,1,0
23644,15,1034105,0,1,0
23645,17,1034105,0,1,0
23646,5,1034106,0,1,0
23647,6,1034106,0,1,0
23648,11,1034106,1360626979,1,85
23649,13,1034106,1361836518,1,75
23650,15,1034106,0,1,0
23651,17,1034106,0,1,0
23652,5,1034107,1358708212,1,104
23653,6,1034107,1359741620,1,86.83
23654,11,1034107,1360521964,1,80
23655,13,1034107,1361815911,1,97
23656,15,1034107,1362375978,1,53.5
23657,17,1034107,0,1,0
23658,5,1034108,1358971018,1,100
23659,6,1034108,1359662481,1,89
23660,11,1034108,1360601988,1,85
23661,13,1034108,1361610096,1,100
23662,15,1034108,1361610025,1,87
23663,17,1034108,1363112766,1,100
23664,5,1034109,1359061953,1,96.75
23665,6,1034109,0,1,0
23666,11,1034109,1360624854,1,73
23667,13,1034109,0,1,0
23668,15,1034109,0,1,0
23669,17,1034109,0,1,0
23670,5,1034110,1358998521,1,102
23671,6,1034110,1359926151,1,100
23672,11,1034110,1360797254,1,20
23673,13,1034110,1361939878,1,81.5
23674,15,1034110,0,1,0
23675,17,1034110,0,1,0
23676,5,1034111,1359017532,1,100
23677,6,1034111,1359705359,1,100
23678,11,1034111,1359705318,1,100
23679,13,1034111,1361777447,1,100
23680,15,1034111,1362263705,1,100
23681,17,1034111,1362328935,1,100
23682,5,1034112,1358952907,1,104
23683,6,1034112,1359549840,1,104
23684,11,1034112,1360163609,1,107
23685,13,1034112,1361451735,1,105
23686,15,1034112,1362063513,1,105
23687,17,1034112,1362667851,1,100
23688,5,1034113,1358878268,1,100
23689,6,1034113,1359681676,1,100
23690,11,1034113,1360554698,1,98
23691,13,1034113,1361757896,1,100
23692,15,1034113,1362420295,1,100
23693,17,1034113,1363042614,1,100
23694,5,1034114,1359229981,1,81.43
23695,6,1034114,1359649322,1,85
23696,11,1034114,1359920458,1,100
23697,13,1034114,1361572199,1,100
23698,15,1034114,1362404774,1,100
23699,17,1034114,1362936451,1,100
23700,5,1034115,1358506549,1,104
23701,6,1034115,1359558282,1,104
23702,11,1034115,1360251354,1,100
23703,13,1034115,1361643187,1,105
23704,15,1034115,1362327619,1,100
23705,17,1034115,1362327580,1,100
23706,5,1034116,1358885286,1,102
23707,6,1034116,1359739259,1,92
23708,11,1034116,1360600097,1,100
23709,13,1034116,1361825093,1,100
23710,15,1034116,1362406857,1,91
23711,17,1034116,1363120675,1,100
23712,5,1034117,1358897193,1,100
23713,6,1034117,1359737236,1,84
23714,11,1034117,1360624152,1,74
23715,13,1034117,1361834048,1,75
23716,15,1034117,1361833421,1,0
23717,17,1034117,1363127265,1,96.03
23718,5,1034118,1359070965,1,41.56
23719,6,1034118,0,1,0
23720,11,1034118,0,1,0
23721,13,1034118,0,1,0
23722,15,1034118,0,1,0
23723,17,1034118,0,1,0
23724,5,1034119,1358709299,1,101.38
23725,6,1034119,1359675495,1,92
23726,11,1034119,1360439089,1,100
23727,13,1034119,1361736719,1,89
23728,15,1034119,1362373420,1,73
23729,17,1034119,0,1,0
23730,5,1034120,1358965416,1,104
23731,6,1034120,1359703127,1,100
23732,11,1034120,0,1,0
23733,13,1034120,0,1,0
23734,15,1034120,0,1,0
23735,17,1034120,0,1,0
23736,5,1034121,1359244598,1,0
23737,6,1034121,0,1,0
23738,11,1034121,0,1,0
23739,13,1034121,0,1,0
23740,15,1034121,0,1,0
23741,17,1034121,0,1,0
23742,5,1034122,1359242296,1,104
23743,6,1034122,0,1,0
23744,11,1034122,0,1,0
23745,13,1034122,0,1,0
23746,15,1034122,0,1,0
23747,17,1034122,0,1,0
23748,5,1034123,1359052780,1,79.5
23749,6,1034123,0,1,0
23750,11,1034123,0,1,0
23751,13,1034123,0,1,0
23752,15,1034123,0,1,0
23753,17,1034123,0,1,0
23754,5,1034124,1359147587,1,104
23755,6,1034124,1359584454,1,102
23756,11,1034124,1359584343,1,100
23757,13,1034124,1361822281,1,95.5
23758,15,1034124,1362222656,1,100
23759,17,1034124,1362784753,1,100
23760,5,1034125,1358982387,1,100
23761,6,1034125,1359755204,1,38
23762,11,1034125,0,1,0
23763,13,1034125,0,1,0
23764,15,1034125,0,1,0
23765,17,1034125,0,1,0
23766,5,1034126,1358360234,1,104
23767,6,1034126,1359473287,1,104
23768,11,1034126,1360164494,1,103
23769,13,1034126,1361708567,1,100
23770,15,1034126,1362148746,1,100
23771,17,1034126,1362946268,1,100
23772,5,1034127,1359269732,1,100
23773,6,1034127,1359705757,1,100
23774,11,1034127,1360502650,1,100
23775,13,1034127,1361797481,1,98
23776,15,1034127,1362412798,1,100
23777,17,1034127,1362769747,1,100
23778,5,1034128,1359149056,1,67.91
23779,6,1034128,0,1,0
23780,11,1034128,0,1,0
23781,13,1034128,0,1,0
23782,15,1034128,0,1,0
23783,17,1034128,0,1,0
23784,5,1034129,1359086496,1,104
23785,6,1034129,0,1,0
23786,11,1034129,0,1,0
23787,13,1034129,0,1,0
23788,15,1034129,0,1,0
23789,17,1034129,0,1,0
23790,5,1034130,1359240884,1,100
23791,6,1034130,0,1,0
23792,11,1034130,0,1,0
23793,13,1034130,0,1,0
23794,15,1034130,0,1,0
23795,17,1034130,0,1,0
23796,5,1034131,1359119144,1,104
23797,6,1034131,1359805845,1,78
23798,11,1034131,0,1,0
23799,13,1034131,0,1,0
23800,15,1034131,0,1,0
23801,17,1034131,0,1,0
23802,5,1034132,1358961349,1,82.63
23803,6,1034132,0,1,0
23804,11,1034132,0,1,0
23805,13,1034132,0,1,0
23806,15,1034132,0,1,0
23807,17,1034132,0,1,0
23808,5,1034133,1358785890,1,104
23809,6,1034133,1359730810,1,100
23810,11,1034133,1360602393,1,100
23811,13,1034133,1361822925,1,104
23812,15,1034133,1362427068,1,39
23813,17,1034133,1363120422,1,100
23814,5,1034134,1359112034,1,104
23815,6,1034134,0,1,0
23816,11,1034134,0,1,0
23817,13,1034134,0,1,0
23818,15,1034134,0,1,0
23819,17,1034134,0,1,0
23820,5,1034135,1358849748,1,104
23821,6,1034135,1359579831,1,103
23822,11,1034135,1359996948,1,0
23823,13,1034135,1361458513,1,105
23824,15,1034135,1362419948,1,54.5
23825,17,1034135,1362729159,1,100
23826,5,1034136,1359204326,1,104
23827,6,1034136,1359301610,1,102
23828,11,1034136,1359821713,1,100
23829,13,1034136,1361094207,1,105
23830,15,1034136,1361641854,1,100
23831,17,1034136,1362637862,1,100
23832,5,1034137,1359067350,1,104
23833,6,1034137,1359760175,1,96
23834,11,1034137,0,1,0
23835,13,1034137,0,1,0
23836,15,1034137,0,1,0
23837,17,1034137,0,1,0
23838,5,1034138,1359060546,1,100
23839,6,1034138,1359748692,1,100
23840,11,1034138,1360399050,1,98
23841,13,1034138,1361686970,1,84
23842,15,1034138,1362434645,1,87
23843,17,1034138,1362898792,1,100
23844,5,1034139,1359063949,1,100
23845,6,1034139,1359919596,1,0
23846,11,1034139,1360792345,1,0
23847,13,1034139,0,1,0
23848,15,1034139,0,1,0
23849,17,1034139,0,1,0
23850,5,1034140,1359228846,1,86.36
23851,6,1034140,0,1,0
23852,11,1034140,0,1,0
23853,13,1034140,0,1,0
23854,15,1034140,0,1,0
